ID,SOP_Type,SOP_Number,Item_Number,Item_Description,QTY,UOfM,Extended_Cost,Extended_Price,Unit_Cost,Unit_Price,Customer_Number,Document_Date,Requested_Ship_Date,Item_Class,Document_Status,Last Payment_Amount,SalespersonID,Posting_Status,Total_SalesYTD,Revenue,Margin,LostOnSale,MarginBucket,ActualSales,RequestedMonth,RequestedYear
INV05568_L-4708,Invoice,INV05568,L-4708,Nat Raspberry Fl WONF,3.9,KG,32.02,121.52,8.21,31.16,DESTILERIA CASA,44280,44280,FLAVOR,Posted,510.7,RGUTIERREZ,Posted,627.7,89.5,0.736504279,Normal Revenue,More than 30%,121.52,3,2021
INV05568_L-4862,Invoice,INV05568,L-4862,Nat Mango Passion Fl WONF,3.4,KG,41.82,165.38,12.3,48.64,DESTILERIA CASA,44280,44280,FLAVOR,Posted,510.7,RGUTIERREZ,Posted,627.7,123.56,0.747127827,Normal Revenue,More than 30%,165.38,3,2021
INV05568_L-4687,Invoice,INV05568,L-4687,Nat Lychee Fl,3.88,KG,65.57,223.8,16.9,57.68,DESTILERIA CASA,44280,44280,FLAVOR,Posted,510.7,RGUTIERREZ,Posted,627.7,158.23,0.707015192,Normal Revenue,More than 30%,223.8,3,2021
INV05682_L-3138,Invoice,INV05682,L-3138,N&A Grape Juice FL,1220,KG,6832,10809.2,5.6,8.86,LASCO,44286,44286,FLAVOR,Posted,77970,RGAYNOR,Posted,5887915.37,3977.2,0.367945824,Normal Revenue,More than 30%,10809.2,3,2021
INV05682_D-7746,Invoice,INV05682,D-7746,Vitamin and Mineral Juice Blend (F),3000,KG,15705,26520,5.24,8.84,LASCO,44286,44286,DRY BLEND,Posted,77970,RGAYNOR,Posted,5887915.37,10815,0.40780543,Normal Revenue,More than 30%,26520,3,2021
INV05682_L-1688,Invoice,INV05682,L-1688,NAT Cloud Emuls,2040,KG,8731.2,14014.8,4.28,6.87,LASCO,44286,44286,EMULSION,Posted,77970,RGAYNOR,Posted,5887915.37,5283.6,0.377001456,Normal Revenue,More than 30%,14014.8,3,2021
INV05682_SB,Invoice,INV05682,SB,Sample Box,1,Each,0,1.5,0,1.5,LASCO,44286,44286,NON-INV,Posted,77970,RGAYNOR,Posted,5887915.37,1.5,1,Normal Revenue,More than 30%,1.5,3,2021
INV05652_B-1266,Invoice,INV05652,B-1266,NAT Orange WONF FL Juice Base,2000,GAL,26654.72,29120,13.33,14.56,BONLAC,44287,44287,FJB,Posted,320188.32,LSANTIAGO,Posted,8464367.53,2465.28,0.084659341,Normal Revenue,Between 0% and 10%,29120,4,2021
INV05652_SB,Invoice,INV05652,SB,Sample Box,1,Each,0,1.5,0,1.5,BONLAC,44287,44287,NON-INV,Posted,320188.32,LSANTIAGO,Posted,8464367.53,1.5,1,Normal Revenue,More than 30%,1.5,4,2021
INV05678_I-160000A,Invoice,INV05678,I-160000A,Maltodextrin DE9-12,3200,KG,3232,4160,1.01,1.3,BONLAC,44287,44287,RE-SALE,Posted,320188.32,LSANTIAGO,Posted,8464367.53,928,0.223076923,Normal Revenue,Between 30% and 30%,4160,4,2021
INV05680_L-4043,Invoice,INV05680,L-4043,Saborizante Líquido para Bebida Tropical,1513.33,KG,3857.66,17842.16,2.55,11.79,"CBC INTL, S.A.",44287,44287,FLAVOR,Posted,178332.58,BDECLARK,Posted,3774926.5,13984.5,0.783789631,Normal Revenue,More than 30%,17842.16,4,2021
INV05680_L-3899,Invoice,INV05680,L-3899,Colorante Liquido para Bebida Tropical,837.018,KG,887.97,4771,1.06,5.7,"CBC INTL, S.A.",44287,44287,FLAVOR,Posted,178332.58,BDECLARK,Posted,3774926.5,3883.03,0.813881786,Normal Revenue,More than 30%,4771,4,2021
INV05680_D-7820,Invoice,INV05680,D-7820,Edulcorantes y Preservante en Polvo para Bebida Tropical (F),2059.967,KG,15018.06,18333.71,7.29,8.9,"CBC INTL, S.A.",44287,44287,DRY BLEND,Posted,178332.58,BDECLARK,Posted,3774926.5,3315.65,0.180849921,Normal Revenue,Between 10% and 20%,18333.71,4,2021
INV05680_L-4044,Invoice,INV05680,L-4044,Saborizante Liquido para Bebida Manzana,36.342,KG,163.18,622.18,4.49,17.12,"CBC INTL, S.A.",44287,44287,FLAVOR,Posted,178332.58,BDECLARK,Posted,3774926.5,459,0.737728632,Normal Revenue,More than 30%,622.18,4,2021
INV05680_L-3904,Invoice,INV05680,L-3904,Colorante Liquido para Bebida Manzana,18.758,KG,23.07,117.24,1.23,6.25,"CBC INTL, S.A.",44287,44287,FLAVOR,Posted,178332.58,BDECLARK,Posted,3774926.5,94.17,0.803224156,Normal Revenue,More than 30%,117.24,4,2021
INV05658_L-3568,Invoice,INV05658,L-3568,Nat Orange FL Emulsion,162,KG,769.5,1741.5,4.75,10.75,CCN,44281,44281,EMULSION,Posted,16507.83,ASTANZIOLA,Posted,888799.68,972,0.558139535,Normal Revenue,More than 30%,1741.5,3,2021
INV05658_B-1526,Invoice,INV05658,B-1526,Nat Mandarin FJB,510,KG,2473.5,3758.7,4.85,7.37,CCN,44281,44281,FJB,Posted,16507.83,ASTANZIOLA,Posted,888799.68,1285.2,0.34192673,Normal Revenue,More than 30%,3758.7,3,2021
INV05658_DUCA-F,Invoice,INV05658,DUCA-F,DUCA-F (EX FAUCA),1,Each,0,100,0,100,CCN,44281,44281,NON-INV,Posted,16507.83,ASTANZIOLA,Posted,888799.68,100,1,Normal Revenue,More than 30%,100,3,2021
INV05658_SB,Invoice,INV05658,SB,Sample Box,1,Each,0,1.5,0,1.5,CCN,44281,44281,NON-INV,Posted,16507.83,ASTANZIOLA,Posted,888799.68,1.5,1,Normal Revenue,More than 30%,1.5,3,2021
INV05659_B-1590,Invoice,INV05659,B-1590,N&A Base de Jugo de Manzana (Saborizante),1620.93,KG,5235.61,8785.44,3.23,5.42,CCN,44281,44281,FJB,Posted,16507.83,ASTANZIOLA,Posted,888799.68,3549.83,0.404058306,Normal Revenue,More than 30%,8785.44,3,2021
INV05659_L-3568,Invoice,INV05659,L-3568,Nat Orange FL Emulsion,162,KG,769.5,1741.5,4.75,10.75,CCN,44281,44281,EMULSION,Posted,16507.83,ASTANZIOLA,Posted,888799.68,972,0.558139535,Normal Revenue,More than 30%,1741.5,3,2021
INV05659_B-1526,Invoice,INV05659,B-1526,Nat Mandarin FJB,1105,KG,5359.25,8143.85,4.85,7.37,CCN,44281,44281,FJB,Posted,16507.83,ASTANZIOLA,Posted,888799.68,2784.6,0.34192673,Normal Revenue,More than 30%,8143.85,3,2021
INV05660_B-1590,Invoice,INV05660,B-1590,N&A Base de Jugo de Manzana (Saborizante),1620.93,KG,5235.6,8785.44,3.23,5.42,CCN,44281,44281,FJB,Posted,16507.83,ASTANZIOLA,Posted,888799.68,3549.84,0.404059444,Normal Revenue,More than 30%,8785.44,3,2021
INV05660_D-7769,Invoice,INV05660,D-7769,B Vitamin Blend  (F),25,KG,286.25,1006,11.45,40.24,CCN,44281,44281,DRY BLEND,Posted,16507.83,ASTANZIOLA,Posted,888799.68,719.75,0.715457256,Normal Revenue,More than 30%,1006,3,2021
INV05660_B-1590,Invoice,INV05660,B-1590,N&A Base de Jugo de Manzana (Saborizante),2009.04,KG,6489.2,10889,3.23,5.42,CCN,44281,44281,FJB,Posted,16507.83,ASTANZIOLA,Posted,888799.68,4399.8,0.404059142,Normal Revenue,More than 30%,10889,3,2021
INV05660_B-1590,Invoice,INV05660,B-1590,N&A Base de Jugo de Manzana (Saborizante),2009.04,KG,6489.2,10889,3.23,5.42,CCN,44281,44281,FJB,Posted,16507.83,ASTANZIOLA,Posted,888799.68,4399.8,0.404059142,Normal Revenue,More than 30%,10889,3,2021
INV05665_SD-1119,Invoice,INV05665,SD-1119,Nat Caramel Type SD FL (CF-3100122),100,KG,685,622,6.85,6.22,CONTINENTAL LLC,44281,44281,SPRAY DRY,Posted,2159.86,BDECLARK,Posted,418215.64,-63,-0.101286174,Lost on Sale,Less than 0%,622,3,2021
INV05665_SD-1151,Invoice,INV05665,SD-1151,Nat Yogurt Type SD FL (CF-3100483),75,KG,531,531,7.08,7.08,CONTINENTAL LLC,44281,44281,SPRAY DRY,Posted,2159.86,BDECLARK,Posted,418215.64,0,0,Normal Revenue,Between 0% and 10%,531,3,2021
INV05665_SD-1031,Invoice,INV05665,SD-1031,Nat Cinnamon Roll Type Fl SD (CF-3100118),100,KG,728,734,7.28,7.34,CONTINENTAL LLC,44281,44281,SPRAY DRY,Posted,2159.86,BDECLARK,Posted,418215.64,6,0.008174387,Normal Revenue,Between 0% and 10%,734,3,2021
INV05666_SD-1114,Invoice,INV05666,SD-1114,Nat Vanilla Ice Cream Type SD (CF-3100441),75,KG,846,931.5,11.28,12.42,CONTINENTAL LLC,44281,44281,SPRAY DRY,Posted,2159.86,BDECLARK,Posted,418215.64,85.5,0.09178744,Normal Revenue,Between 0% and 10%,931.5,3,2021
INV05637_B-1266,Invoice,INV05637,B-1266,NAT Orange WONF FL Juice Base,2000,GAL,27238.4,29120,13.62,14.56,BONLAC,44284,44284,FJB,Posted,320188.32,LSANTIAGO,Posted,8464367.53,1881.6,0.064615385,Normal Revenue,Between 0% and 10%,29120,3,2021
INV05680_D-7818,Invoice,INV05680,D-7818,Edulcorante y Preservante en Polvo para Bebida Manzana (F),33.036,KG,549.39,857.94,16.63,25.97,"CBC INTL, S.A.",44287,44287,DRY BLEND,Posted,178332.58,BDECLARK,Posted,3774926.5,308.55,0.359640534,Normal Revenue,More than 30%,857.94,4,2021
INV05683_D-7716,Invoice,INV05683,D-7716,2016 School Vitamin/Mineral Blend Part 2,75,KG,567,992.25,7.56,13.23,NEVADA,44287,44287,RE-SALE,Posted,12447.79,LSANTIAGO,Posted,1761785.05,425.25,0.428571429,Normal Revenue,More than 30%,992.25,4,2021
INV05684_L-3335,Invoice,INV05684,L-3335,N&A Fruit Punch FL EMULS,2003.12,KG,10276,11718.25,5.13,5.85,BONLAC,44287,44287,EMULSION,Posted,320188.32,LSANTIAGO,Posted,8464367.53,1442.25,0.123077251,Normal Revenue,Between 10% and 20%,11718.25,4,2021
INV05684_SB,Invoice,INV05684,SB,Sample Box,1,Each,0,1.5,0,1.5,BONLAC,44287,44287,NON-INV,Posted,320188.32,LSANTIAGO,Posted,8464367.53,1.5,1,Normal Revenue,More than 30%,1.5,4,2021
INV04052_B-1266,Invoice,INV04052,B-1266,NAT Orange WONF FL Juice Base,2000,GAL,28019.08,29120,14.01,14.56,BONLAC,43531,43531,FJB,Posted,320188.32,LSANTIAGO,Posted,8464367.53,1100.92,0.037806319,Normal Revenue,Between 0% and 10%,29120,3,2019
INV04052_SB,Invoice,INV04052,SB,Sample Box,1,Each,0,1.5,0,1.5,BONLAC,43531,43531,NON-INV,Posted,320188.32,LSANTIAGO,Posted,8464367.53,1.5,1,Normal Revenue,More than 30%,1.5,3,2019
INV04055_I-170117A,Invoice,INV04055,I-170117A,Pineapple Juice Concentrate 60 Brix,250,KG,382.5,500,1.53,2,PANAJUGO,43531,43531,RE-SALE,Posted,2.74,LSANTIAGO,Posted,135891.89,117.5,0.235,Normal Revenue,Between 30% and 30%,500,3,2019
INV04055_L-1955,Invoice,INV04055,L-1955,NAT Orange Emuls WONF,5,GAL,107.23,230.8,21.45,46.16,PANAJUGO,43531,43531,EMULSION,Posted,2.74,LSANTIAGO,Posted,135891.89,123.57,0.535398614,Normal Revenue,More than 30%,230.8,3,2019
INV04055_I-030010A,Invoice,INV04055,I-030010A,Citric Acid Anhydrous,25,KG,31.75,32,1.27,1.28,PANAJUGO,43531,43531,RE-SALE,Posted,2.74,LSANTIAGO,Posted,135891.89,0.25,0.0078125,Normal Revenue,Between 0% and 10%,32,3,2019
INV04059_L-2025,Invoice,INV04059,L-2025,N&A Tropical Juice FL Emuls,3046.5,KG,18374.46,27357.57,6.03,8.98,LASCO,43531,43531,EMULSION,Posted,77970,RGAYNOR,Posted,5887915.37,8983.11,0.328359207,Normal Revenue,More than 30%,27357.57,3,2019
INV04059_L-1989,Invoice,INV04059,L-1989,N&A Mandarin Juice FL Emuls,1030,KG,8301.8,15398.5,8.06,14.95,LASCO,43531,43531,EMULSION,Posted,77970,RGAYNOR,Posted,5887915.37,7096.7,0.460869565,Normal Revenue,More than 30%,15398.5,3,2019
INV04059_L-2101,Invoice,INV04059,L-2101,N&A Straw Melon Juice Emuls,1451.8,KG,10002.9,21907.66,6.89,15.09,LASCO,43531,43531,EMULSION,Posted,77970,RGAYNOR,Posted,5887915.37,11904.76,0.543406279,Normal Revenue,More than 30%,21907.66,3,2019
INV04059_L-3138,Invoice,INV04059,L-3138,N&A Grape Juice FL,820,KG,4944.6,7265.2,6.03,8.86,LASCO,43531,43531,FLAVOR,Posted,77970,RGAYNOR,Posted,5887915.37,2320.6,0.319413093,Normal Revenue,More than 30%,7265.2,3,2019
INV04059_E-0107,Invoice,INV04059,E-0107,N&A Guava Pineapple FL Emulsion,2048.16,KG,9103.47,21177.97,4.44,10.34,LASCO,43531,43531,EMULSION,Posted,77970,RGAYNOR,Posted,5887915.37,12074.5,0.570144353,Normal Revenue,More than 30%,21177.97,3,2019
INV04059_D-7746,Invoice,INV04059,D-7746,Vitamin and Mineral Juice Blend (F),3000,KG,16135.5,26520,5.38,8.84,LASCO,43531,43531,DRY BLEND,Posted,77970,RGAYNOR,Posted,5887915.37,10384.5,0.391572398,Normal Revenue,More than 30%,26520,3,2019
INV04059_SB,Invoice,INV04059,SB,Sample Box,1,Each,0,1.5,0,1.5,LASCO,43531,43531,NON-INV,Posted,77970,RGAYNOR,Posted,5887915.37,1.5,1,Normal Revenue,More than 30%,1.5,3,2019
INV04054_I-150025A,Invoice,INV04054,I-150025A,"Genu, Pectin 105",25,KG,459,640.5,18.36,25.62,FROSTEES,43532,43532,RE-SALE,Posted,1674.27,LSANTIAGO,Posted,6759.78,181.5,0.283372365,Normal Revenue,Between 30% and 30%,640.5,3,2019
INV04054_L-4185,Invoice,INV04054,L-4185,Nat Jarabe Simple,49.06,KG,210.47,304.17,4.29,6.2,FROSTEES,43532,43532,FLAVOR,Posted,1674.27,LSANTIAGO,Posted,6759.78,93.7,0.308051419,Normal Revenue,More than 30%,304.17,3,2019
INV04069_D-7788,Invoice,INV04069,D-7788,Hollandia Stabilizer Blend 284-151-A,9071.9,KG,52707.75,68129.97,5.81,7.51,CANNEX,43532,43532,RE-SALE,Posted,66678.76,ASTANZIOLA,Posted,2195688.4,15422.22,0.226364697,Normal Revenue,Between 30% and 30%,68129.97,3,2019
INV03230_D-7803,Invoice,INV03230,D-7803,Mezcla Preservantes/Edulcorantes/Buffers,32.4,KG,271.19,30,8.37,0.93,BELIV,43040,43061,DRY BLEND,Posted,0,,Posted,0,-241.19,-8.039666667,Lost on Sale,Less than 0%,30,11,2017
INV03232_K-000828,Invoice,INV03232,K-000828,Creamy French Vanilla Nat Key CF-310039,1016.01,KG,17587.14,17587.13,17.31,17.31,CONTINENTAL,43041,43062,INTER,Posted,73962.19,HOUSE,Posted,1772952.28,-0.01,-5.69E-07,Lost on Sale,Less than 0%,17587.13,11,2017
INV03232_K-000829,Invoice,INV03232,K-000829,Strawberry Cream Nat Type Key CF-3100046,250,KG,34512.5,34512.5,138.05,138.05,CONTINENTAL,43041,43062,INTER,Posted,73962.19,HOUSE,Posted,1772952.28,0,0,Normal Revenue,Between 0% and 10%,34512.5,11,2017
INV03232_K-000833,Invoice,INV03232,K-000833,Ionix Key Nat for SD (CF-3100044),250.05,KG,38752.75,38752.75,154.98,154.98,CONTINENTAL,43041,43062,INTER,Posted,73962.19,HOUSE,Posted,1772952.28,0,0,Normal Revenue,Between 0% and 10%,38752.75,11,2017
INV03235_I-210005,Invoice,INV03235,I-210005,EDTA,3,KG,43.29,62.55,14.43,20.85,MINERVA,43048,43046,RM,Posted,934.4,LSANTIAGO,Posted,29387.68,19.26,0.307913669,Normal Revenue,More than 30%,62.55,11,2017
INV03236_I-030020,Invoice,INV03236,I-030020,Tannic Acid,5,KG,214.45,286.15,42.89,57.23,MINERVA,43048,43046,RM,Posted,934.4,LSANTIAGO,Posted,29387.68,71.7,0.250567884,Normal Revenue,Between 30% and 30%,286.15,11,2017
INV03232_K-000832,Invoice,INV03232,K-000832,Cleanse Nat Key for SD CF-3100030,704.79,KG,36021.82,36021.82,51.11,51.11,CONTINENTAL,43041,43062,INTER,Posted,73962.19,HOUSE,Posted,1772952.28,0,0,Normal Revenue,Between 0% and 10%,36021.82,11,2017
INV03232_K-000850,Invoice,INV03232,K-000850,Chocolate NAT Type Key CF-3100080,54,KG,2656.8,2656.8,49.2,49.2,CONTINENTAL,43041,43062,INTER,Posted,73962.19,HOUSE,Posted,1772952.28,0,0,Normal Revenue,Between 0% and 10%,2656.8,11,2017
INV03234_L-3841,Invoice,INV03234,L-3841,NAT Apple FL,19.118,KG,180.67,30,9.45,1.57,BELIV,43041,43061,FLAVOR,Posted,0,,Posted,0,-150.67,-5.022333333,Lost on Sale,Less than 0%,30,11,2017
INV03234_L-3846,Invoice,INV03234,L-3846,NAT Apple Fl,19.103,KG,184.54,30,9.66,1.57,BELIV,43041,43061,FLAVOR,Posted,0,,Posted,0,-154.54,-5.151333333,Lost on Sale,Less than 0%,30,11,2017
INV03237_D-7803,Invoice,INV03237,D-7803,Mezcla Preservantes/Edulcorantes/Buffers,32.4,KG,271.19,30,8.37,0.93,BELIV,43046,43061,DRY BLEND,Posted,0,,Posted,0,-241.19,-8.039666667,Lost on Sale,Less than 0%,30,11,2017
INV03243_L-3859,Invoice,INV03243,L-3859,Sabor Pera,17.991,KG,269.51,30,14.98,1.67,BELIV,43047,43068,FLAVOR,Posted,0,,Posted,0,-239.51,-7.983666667,Lost on Sale,Less than 0%,30,11,2017
INV03244_B-1029,Invoice,INV03244,B-1029,N&A Fruit Punch FL Juice Base,10186.2001,KG,26789.71,40948.52,2.63,4.02,SM JALEEL,43048,43048,FJB,Posted,160606.4,HOUSE,Posted,7852497.22,14158.81,0.345770983,Normal Revenue,More than 30%,40948.52,11,2017
INV03244_B-1017,Invoice,INV03244,B-1017,N&A KK Guava Pina Juice Base,2819.4,KG,9134.85,11559.54,3.24,4.1,SM JALEEL,43048,43048,FJB,Posted,160606.4,HOUSE,Posted,7852497.22,2424.69,0.209756617,Normal Revenue,Between 30% and 30%,11559.54,11,2017
INV03245_B-1008,Invoice,INV03245,B-1008,N&A Guava Pina FL Juice Base,11827.2,KG,34535.42,70253.57,2.92,5.94,SM JALEEL,43052,43048,FJB,Posted,160606.4,HOUSE,Posted,7852497.22,35718.15,0.508417579,Normal Revenue,More than 30%,70253.57,11,2017
INV03245_L-2607,Invoice,INV03245,L-2607,N&A Apple Grape FL,218.9,KG,1390.01,1851.89,6.35,8.46,SM JALEEL,43052,43048,FLAVOR,Posted,160606.4,HOUSE,Posted,7852497.22,461.88,0.249410062,Normal Revenue,Between 30% and 30%,1851.89,11,2017
INV03244_B-1194,Invoice,INV03244,B-1194,N&A Orange Straw Banana FJB,2504.7,KG,6537.27,9542.91,2.61,3.81,SM JALEEL,43048,43048,FJB,Posted,160606.4,HOUSE,Posted,7852497.22,3005.64,0.314960531,Normal Revenue,More than 30%,9542.91,11,2017
INV03244_SB,Invoice,INV03244,SB,Sample Box,1,Each,0,1.5,0,1.5,SM JALEEL,43048,43048,NON-INV,Posted,160606.4,HOUSE,Posted,7852497.22,1.5,1,Normal Revenue,More than 30%,1.5,11,2017
INV03246_B-1021,Invoice,INV03246,B-1021,N. Cran Rasp WONF Juice Base,2009.7,KG,6873.18,11395,3.42,5.67,SM JALEEL,43048,43069,FJB,Posted,160606.4,HOUSE,Posted,7852497.22,4521.82,0.396824923,Normal Revenue,More than 30%,11395,11,2017
INV03251_L-3701,Invoice,INV03251,L-3701,N&A Cinnamon FL,1,GAL,47.94,100.09,47.94,100.09,CONSORCIO LI,43052,43055,FLAVOR,Posted,716.85,LSANTIAGO,Posted,7022.71,52.15,0.521031072,Normal Revenue,More than 30%,100.09,11,2017
INV03251_L-3507,Invoice,INV03251,L-3507,N&A Vanilla FL,1,GAL,49.27,127.76,49.27,127.76,CONSORCIO LI,43052,43055,FLAVOR,Posted,716.85,LSANTIAGO,Posted,7022.71,78.49,0.614355041,Normal Revenue,More than 30%,127.76,11,2017
INV03259_D-7803,Invoice,INV03259,D-7803,Mezcla Preservantes/Edulcorantes/Buffers,32.4,KG,271.19,30,8.37,0.93,BELIV,43053,43053,DRY BLEND,Posted,0,,Posted,0,-241.19,-8.039666667,Lost on Sale,Less than 0%,30,11,2017
INV03245_L-1841,Invoice,INV03245,L-1841,N&A Apple FL,200,KG,1344,2692,6.72,13.46,SM JALEEL,43052,43048,FLAVOR,Posted,160606.4,HOUSE,Posted,7852497.22,1348,0.500742942,Normal Revenue,More than 30%,2692,11,2017
INV03245_L-3385,Invoice,INV03245,L-3385,N&A Orange Stawberry Banana Emulsion,1009.8,KG,2917.33,12349.85,2.89,12.23,SM JALEEL,43052,43048,EMULSION,Posted,160606.4,HOUSE,Posted,7852497.22,9432.52,0.763776078,Normal Revenue,More than 30%,12349.85,11,2017
INV03245_L-3448,Invoice,INV03245,L-3448,N&A Fruit Punch FL Emuls,202.1,KG,968.05,2018.98,4.79,9.99,SM JALEEL,43052,43048,EMULSION,Posted,160606.4,HOUSE,Posted,7852497.22,1050.93,0.520525216,Normal Revenue,More than 30%,2018.98,11,2017
INV03245_L-3447,Invoice,INV03245,L-3447,N&A Guava Pineapple FL Emuls,300.6,KG,1332.66,2525.04,4.43,8.4,SM JALEEL,43052,43048,EMULSION,Posted,160606.4,HOUSE,Posted,7852497.22,1192.38,0.472222222,Normal Revenue,More than 30%,2525.04,11,2017
INV03245_L-1688,Invoice,INV03245,L-1688,NAT Cloud Emuls,500,KG,1610,2905,3.22,5.81,SM JALEEL,43052,43048,EMULSION,Posted,160606.4,HOUSE,Posted,7852497.22,1295,0.445783133,Normal Revenue,More than 30%,2905,11,2017
INV03245_L-2677,Invoice,INV03245,L-2677,N&A Passionfruit FL,206,KG,1769.54,846.66,8.59,4.11,SM JALEEL,43052,43048,FLAVOR,Posted,160606.4,HOUSE,Posted,7852497.22,-922.88,-1.090024331,Lost on Sale,Less than 0%,846.66,11,2017
INV03245_SB,Invoice,INV03245,SB,Sample Box,1,Each,0,1.5,0,1.5,SM JALEEL,43052,43048,NON-INV,Posted,160606.4,HOUSE,Posted,7852497.22,1.5,1,Normal Revenue,More than 30%,1.5,11,2017
INV03439_I-170115,Invoice,INV03439,I-170115,"Guava Puree 15 Brix, Predilecta Brazil",210,KG,178.5,315,0.85,1.5,CASA BRUJA,43167,43167,RM,Posted,3817.32,RHENRIQUEZ,Posted,8960.39,136.5,0.433333333,Normal Revenue,More than 30%,315,3,2018
INV03372_D-7802,Invoice,INV03372,D-7802,Energy Blend Part I (F),150,KG,1656,2454,11.04,16.36,PETITE,43171,43171,DRY BLEND,Posted,2004.8,,Posted,597569.38,798,0.325183374,Normal Revenue,More than 30%,2454,3,2018
INV03372_D-7796,Invoice,INV03372,D-7796,Energy Nutra Blend Part II,250,KG,1547.5,2772.5,6.19,11.09,PETITE,43171,43171,DRY BLEND,Posted,2004.8,,Posted,597569.38,1225,0.441839495,Normal Revenue,More than 30%,2772.5,3,2018
INV03372_L-3587,Invoice,INV03372,L-3587,N&A Fantasy Fruit FL,161.505,KG,1510.08,2267.53,9.35,14.04,PETITE,43171,43171,FLAVOR,Posted,2004.8,,Posted,597569.38,757.45,0.334041887,Normal Revenue,More than 30%,2267.53,3,2018
INV03372_R-1000,Invoice,INV03372,R-1000,Caramel Color 034,48.12,KG,109.71,98.16,2.28,2.04,PETITE,43171,43171,RE-PACK,Posted,2004.8,,Posted,597569.38,-11.55,-0.117665037,Lost on Sale,Less than 0%,98.16,3,2018
INV03411_L-3472,Invoice,INV03411,L-3472,Cola Part I,5,GAL,165.31,234.95,33.06,46.99,PETITE,43171,43171,FLAVOR,Posted,2004.8,ASTANZIOLA,Posted,597569.38,69.64,0.29640349,Normal Revenue,Between 30% and 30%,234.95,3,2018
INV03411_L-3509,Invoice,INV03411,L-3509, Cola Nat Type FL,15,GAL,382.46,757.8,25.5,50.52,PETITE,43171,43171,EMULSION,Posted,2004.8,ASTANZIOLA,Posted,597569.38,375.34,0.495302191,Normal Revenue,More than 30%,757.8,3,2018
INV03458_B-1029,Invoice,INV03458,B-1029,N&A Fruit Punch FL Juice Base,1131.8,KG,3372.76,4549.84,2.98,4.02,SM JALEEL,43171,43171,FJB,Posted,160606.4,ASTANZIOLA,Posted,7852497.22,1177.08,0.258707999,Normal Revenue,Between 30% and 30%,4549.84,3,2018
INV03458_B-1017,Invoice,INV03458,B-1017,N&A KK Guava Pina Juice Base,3019.2,KG,9238.75,12378.72,3.06,4.1,SM JALEEL,43171,43171,FJB,Posted,160606.4,ASTANZIOLA,Posted,7852497.22,3139.97,0.253658698,Normal Revenue,Between 30% and 30%,12378.72,3,2018
INV03458_B-1008,Invoice,INV03458,B-1008,N&A Guava Pina FL Juice Base,8659.2,KG,26064.19,51435.65,3.01,5.94,SM JALEEL,43171,43171,FJB,Posted,160606.4,ASTANZIOLA,Posted,7852497.22,25371.46,0.493266052,Normal Revenue,More than 30%,51435.65,3,2018
INV03458_B-1153,Invoice,INV03458,B-1153,N&A Orange Pineapple FL Juice Base,2712.36,KG,7703.1,12476.86,2.84,4.6,SM JALEEL,43171,43171,FJB,Posted,160606.4,ASTANZIOLA,Posted,7852497.22,4773.76,0.382609086,Normal Revenue,More than 30%,12476.86,3,2018
INV03458_B-1084,Invoice,INV03458,B-1084,NAT Kiwi Strawberry WONF Juice Base,2003.8,KG,7814.82,13886.33,3.9,6.93,SM JALEEL,43171,43171,FJB,Posted,160606.4,ASTANZIOLA,Posted,7852497.22,6071.51,0.437229275,Normal Revenue,More than 30%,13886.33,3,2018
INV03458_SB,Invoice,INV03458,SB,Sample Box,1,EACH,0,1.5,0,1.5,SM JALEEL,43171,43171,NON-INV,Posted,160606.4,ASTANZIOLA,Posted,7852497.22,1.5,1,Normal Revenue,More than 30%,1.5,3,2018
INV03458_B-1029P,Invoice,INV03458,B-1029P,N&A Fruit Punch FJB,1018.35,KG,2953.22,4093.77,2.9,4.02,SM JALEEL,43171,43171,FJB,Posted,160606.4,ASTANZIOLA,Posted,7852497.22,1140.55,0.278606272,Normal Revenue,Between 30% and 30%,4093.77,3,2018
INV03452_SB,Invoice,INV03452,SB,Sample Box,1,EACH,0,1.5,0,1.5,BONLAC,43172,43172,NON-INV,Posted,320188.32,LSANTIAGO,Posted,8464367.53,1.5,1,Normal Revenue,More than 30%,1.5,3,2018
INV03453_B-1164,Invoice,INV03453,B-1164,N&A Concord Grape FL Juice Base,540,GAL,12895.42,14850,23.88,27.5,BONLAC,43172,43172,FJB,Posted,320188.32,LSANTIAGO,Posted,8464367.53,1954.58,0.131621549,Normal Revenue,Between 10% and 20%,14850,3,2018
INV03453_SB,Invoice,INV03453,SB,Sample Box,1,EACH,0,1.5,0,1.5,BONLAC,43172,43172,NON-INV,Posted,320188.32,LSANTIAGO,Posted,8464367.53,1.5,1,Normal Revenue,More than 30%,1.5,3,2018
INV03238_B-1266,Invoice,INV03238,B-1266,NAT Orange WONF FL Juice Base,2000,GAL,29526.93,29120,14.76,14.56,BONLAC,43053,43046,FJB,Posted,320188.32,LSANTIAGO,Posted,8464367.53,-406.93,-0.013974245,Lost on Sale,Less than 0%,29120,11,2017
INV03238_SB,Invoice,INV03238,SB,Sample Box,1,Each,0,1.5,0,1.5,BONLAC,43053,43046,NON-INV,Posted,320188.32,LSANTIAGO,Posted,8464367.53,1.5,1,Normal Revenue,More than 30%,1.5,11,2017
